2567;Alm. Salg;1150000;10454;02-01-2002;
2568;Alm. Salg;1511991;9449;13-08-1996;
2569;Alm. Salg;416000;11555;26-02-2015;
2570;Alm. Salg;1470000;10652;09-05-2007;
2571;Alm. Salg;960000;0;03-12-1993;
2572;Alm. Salg;2625000;11931;22-01-2007;
2573;Alm. Salg;345000;6272;03-04-2003;
2574;Alm. Salg;1325000;8548;24-01-2002;
2575;Alm. Salg;521098;2076;02-11-1998;
2576;Alm. Salg;1650000;18131;25-08-2015;
2577;Alm. Salg;1050000;8015;26-09-2003;
2578;Alm. Salg;1699000;19528;12-06-2008;
2579;Alm. Salg;1365000;7800;04-05-2004;
2580;Alm. Salg;5500000;30555;16-04-2008;
2581;;605555;4119;20-12-2011;
2582;Alm. Salg;1225575;0;25-06-1998;
2583;Alm. Salg;863000;16283;15-08-2006;
2584;Alm. Salg;1800000;9183;28-05-2014;
2585;Alm. Salg;345000;0;05-09-1992;
2586;Alm. Salg;359000;4273;21-08-1998;
2587;Alm. Salg;95000;612;26-06-2000;
2588;Alm. Salg;162000;1840;13-05-1997;
2589;Alm. Salg;190000;2375;10-04-2002;
2590;Alm. Salg;1068927;7581;21-02-2000;
2591;Alm. Salg;937685;6251;05-07-2012;
2592;Alm. Salg;1050000;15909;18-09-2007;
2593;Alm. Salg;350000;1724;01-03-2007;
2594;Alm. Salg;285000;0;09-12-1994;
2595;Alm. Salg;2577000;11986;03-07-2003;
2596;Alm. Salg;1585000;14409;08-05-2006;
2597;Alm. Salg;800000;7407;18-07-2011;
2598;Alm. Salg;3650000;23548;26-11-2009;
2599;Alm. Salg;1127000;0;24-02-1994;
2600;Alm. Salg;650000;10483;27-01-2013;
2601;Alm. Salg;950000;4523;28-01-2006;
2602;Alm. Salg;1275000;10991;02-08-2009;
2603;Fam. Salg;827559;5517;20-05-2004;
2604;Alm. Salg;250000;3521;19-08-2005;
2605;Alm. Salg;1950000;20744;16-11-2011;
2606;Alm. Salg;1120998;5604;26-02-1998;
2607;Alm. Salg;629218;11038;07-09-2000;
2608;Alm. Salg;1200000;7228;17-02-1999;
2609;Alm. Salg;940000;6573;01-06-2002;
2610;Alm. Salg;1285000;15297;22-09-2014;
2611;Alm. Salg;924000;5566;21-06-2000;
2612;Alm. Salg;374111;7194;08-09-2004;
2613;Alm. Salg;1765000;10143;03-05-2007;
2614;Alm. Salg;1260000;14482;27-11-2014;
2615;Alm. Salg;600000;8000;01-12-2002;
2616;Alm. Salg;2000000;14285;09-11-2006;
2617;Fam. Salg;712500;4750;10-07-2012;
2618;Alm. Salg;550000;7638;23-10-2009;
2619;Alm. Salg;995500;12443;06-02-2014;
2620;Alm. Salg;350000;5223;19-10-2001;
2621;Alm. Salg;665000;5076;29-03-2000;
2622;Alm. Salg;1250000;7142;26-09-2010;
2623;Alm. Salg;915000;7887;14-12-2002;
2624;Alm. Salg;515000;2798;13-08-1997;
2625;Alm. Salg;4100000;14909;14-01-2009;
2626;Alm. Salg;930000;9893;22-11-2001;
2627;Alm. Salg;740000;3894;10-04-1996;
2628;Alm. Salg;1280000;15238;03-10-2008;
2629;Alm. Salg;950000;10000;26-11-2007;
2630;Alm. Salg;1850000;13703;12-02-2015;
2631;Alm. Salg;2000000;16129;10-03-2009;
2632;Alm. Salg;600000;5607;31-05-2006;
2633;Alm. Salg;2801000;19865;23-09-2006;
2634;Fam. Salg;220000;2716;07-06-1993;
2635;Alm. Salg;2350000;9791;12-08-2003;
2636;Fam. Salg;455006;3582;20-09-2006;
2637;Alm. Salg;170000;2500;08-06-1993;
2638;Alm. Salg;1475000;10845;23-03-2014;
2639;Alm. Salg;5000000;14970;07-11-2005;
2640;Alm. Salg;700000;7777;30-09-2003;
2641;Alm. Salg;195000;0;13-09-1996;
2642;Alm. Salg;1110000;9487;19-11-2013;
2643;Alm. Salg;1355000;8468;08-03-2005;
2644;Alm. Salg;3450000;11386;13-03-2009;
2645;Alm. Salg;494000;3271;14-10-1993;
2646;Alm. Salg;930000;12236;12-06-2002;
2647;Alm. Salg;520000;8253;26-02-1999;
2648;Alm. Salg;1025000;15769;27-06-2014;
2649;Alm. Salg;1105000;15347;27-02-2012;
2650;Alm. Salg;730000;11774;28-04-2010;
2651;Alm. Salg;2601000;14213;14-06-2007;
2652;Alm. Salg;1450000;10661;13-12-2005;
2653;Alm. Salg;885000;10290;20-07-2010;
2654;Alm. Salg;2495000;12601;12-12-2013;
2655;Alm. Salg;1675000;11166;01-09-2010;
2656;Alm. Salg;1875000;10593;24-09-2014;
2657;Alm. Salg;1324300;19475;16-03-2014;
2658;Alm. Salg;525000;3832;13-06-1997;
2659;Alm. Salg;1898000;12166;19-03-2015;
2660;Alm. Salg;1585000;12286;22-08-2011;
2661;Alm. Salg;1410000;8057;17-10-2013;
2662;Alm. Salg;1300000;7926;10-02-2000;
2663;Alm. Salg;798000;9975;23-09-2004;
2664;Alm. Salg;188380;4186;04-01-2001;
2665;Fam. Salg;620000;3425;23-03-1992;
2666;Alm. Salg;365000;4055;29-08-2007;
2667;Alm. Salg;945000;16875;08-05-2015;
2668;Fam. Salg;450000;6716;25-02-2003;
2669;Alm. Salg;895000;9226;12-06-2001;
2670;Alm. Salg;1098000;15464;03-07-2014;
2671;Alm. Salg;1330580;7967;31-10-1995;
2672;Alm. Salg;1295000;13631;29-09-2008;
2673;Alm. Salg;1370000;8838;14-08-2003;
2674;Alm. Salg;4180000;21884;08-04-2013;
2675;Alm. Salg;1400000;5982;03-04-2008;
2676;Alm. Salg;545000;3633;16-06-2005;
2677;Alm. Salg;898000;11973;10-09-2014;
2678;Alm. Salg;1812000;9794;20-02-2003;
2679;Alm. Salg;1375000;12971;16-08-2009;
2680;Alm. Salg;392027;6222;27-04-1998;
2681;Alm. Salg;510000;5730;23-09-1999;
2682;Alm. Salg;1975000;12908;05-09-2008;
2683;;230000;1256;21-05-1997;
2684;Alm. Salg;2800000;11715;12-11-2013;
2685;Alm. Salg;359722;7194;08-09-2004;
2686;Alm. Salg;416250;4730;06-03-1997;
2687;Alm. Salg;463645;4333;16-05-2000;
2688;Alm. Salg;336000;0;15-06-1998;
2689;Alm. Salg;500000;3787;01-06-2010;
2690;Fam. Salg;685422;4966;01-10-2002;
2691;Alm. Salg;235000;4351;05-06-2000;
2692;Alm. Salg;825000;10576;26-03-2006;
2693;Alm. Salg;1335000;8396;15-11-2007;
2694;Alm. Salg;320000;3076;11-02-1997;
2695;Alm. Salg;1940000;15038;06-07-2007;
2696;Alm. Salg;884000;15508;06-06-2014;
2697;Alm. Salg;1765000;11314;28-11-2007;
2698;Fam. Salg;300000;2586;30-01-1996;
2699;Alm. Salg;1775000;12157;04-11-2004;
2700;Alm. Salg;218000;2505;04-03-2004;
2701;Alm. Salg;1430000;4965;07-08-2005;
2702;Alm. Salg;885000;0;18-05-2004;
2703;Alm. Salg;903330;5865;30-03-1995;
2704;Alm. Salg;670000;8589;21-02-2005;
2705;Alm. Salg;675000;4500;21-08-1996;
2706;Fam. Salg;520000;2810;21-11-1997;
2707;Alm. Salg;465000;3100;21-06-2004;
2708;Alm. Salg;825000;10060;03-01-2014;
2709;Alm. Salg;675000;9782;05-07-2015;
2710;Alm. Salg;1995000;25576;18-06-2009;
2711;Alm. Salg;2550000;16776;24-01-2007;
2712;Alm. Salg;1370000;9927;15-09-2010;
2713;Alm. Salg;785000;10064;14-06-2015;
2714;Alm. Salg;675750;4223;07-10-2011;
2715;Alm. Salg;350000;4375;31-10-2002;
2716;Alm. Salg;875000;8177;22-01-2012;
2717;Alm. Salg;610000;11960;28-02-2005;
2718;Alm. Salg;334000;4073;17-12-1996;
2719;;40000;327;09-05-1996;
2720;Alm. Salg;1075000;10141;13-03-2009;
2721;Alm. Salg;1250000;15432;15-03-2012;
2722;Alm. Salg;920000;16428;10-08-2011;
2723;;2875000;15796;04-07-2011;
2724;Alm. Salg;175000;1232;01-04-2003;
2725;Alm. Salg;521230;6949;17-02-1999;
2726;Alm. Salg;1910459;12652;03-11-2000;
2727;Alm. Salg;420000;6176;07-10-2003;
2728;Alm. Salg;1650000;15420;15-05-2013;
2729;Alm. Salg;900000;8823;04-03-2010;
2730;Alm. Salg;875000;8101;18-04-2000;
2731;Fam. Salg;700000;4761;11-12-2008;
2732;Fam. Salg;635000;8355;08-03-2009;
2733;;900000;7031;26-10-2010;
2734;Alm. Salg;1149000;6278;06-12-2005;
2735;Alm. Salg;18000;214;20-05-1998;
2736;Alm. Salg;3100000;18674;16-10-2014;
2737;Alm. Salg;1101376;9027;16-03-2011;
2738;Alm. Salg;1150000;15753;09-02-2007;
2739;Alm. Salg;835000;10705;26-04-2004;
2740;Alm. Salg;750000;5597;05-11-1997;
2741;Alm. Salg;460000;8846;08-09-2004;
2742;Alm. Salg;1296329;9259;15-07-1999;
2743;Alm. Salg;315000;0;22-04-1992;
2744;Alm. Salg;787500;6730;26-09-2011;
2745;Alm. Salg;215000;4300;15-07-1992;
2746;Alm. Salg;2350000;21171;15-04-2013;
2747;Alm. Salg;820000;5694;05-12-2013;
2748;Alm. Salg;775000;4558;04-08-2011;
2749;Alm. Salg;625000;0;09-04-1997;
2750;Alm. Salg;1295000;6317;02-04-2001;
2751;Fam. Salg;2200000;14102;11-01-2011;
2752;Alm. Salg;1615000;17747;30-03-2015;
2753;Alm. Salg;1115000;14294;01-11-2012;
2754;Alm. Salg;1955000;13299;12-05-2015;
2755;Alm. Salg;1820000;10643;10-08-2008;
2756;Alm. Salg;625000;5040;24-03-1999;
2757;Alm. Salg;1175000;7035;16-11-2004;
2758;Alm. Salg;410000;5125;23-12-2002;
2759;Alm. Salg;2845000;16834;01-04-2011;
2760;Alm. Salg;735000;11854;14-08-2013;
2761;Alm. Salg;625000;5896;05-11-2007;
2762;Alm. Salg;1500000;6410;31-10-2002;
2763;Alm. Salg;1595000;13750;30-12-2006;
2764;Alm. Salg;865058;5029;09-07-1999;
2765;Alm. Salg;625000;4464;22-11-2011;
2766;Alm. Salg;1400000;10606;07-11-2003;
2767;Alm. Salg;1500000;12931;27-09-2010;
2768;Alm. Salg;455000;4642;24-06-1999;
2769;Alm. Salg;780000;3842;19-10-2010;
2770;Alm. Salg;1300000;0;05-09-2002;
2771;Alm. Salg;419000;4872;06-08-1996;
2772;Alm. Salg;1350000;10000;19-02-2008;
2773;Alm. Salg;1375000;8088;11-07-2007;
2774;Alm. Salg;975000;14552;10-02-2014;
2775;Alm. Salg;365000;7604;13-12-2013;
2776;Alm. Salg;1081000;7206;31-05-2015;
2777;Alm. Salg;675000;4326;29-06-2000;
2778;Alm. Salg;1225000;17013;07-03-2007;
2779;Alm. Salg;594556;7721;16-09-2008;
2780;Alm. Salg;1550000;12015;01-11-2011;
2781;Alm. Salg;1450000;16292;28-10-2013;
2782;Alm. Salg;1745000;13527;05-03-2010;
2783;Alm. Salg;1630000;13583;28-01-2013;
2784;Alm. Salg;129184;909;21-06-2000;
2785;Alm. Salg;503420;0;26-08-1998;
2786;Alm. Salg;975000;7222;04-08-1998;
2787;Alm. Salg;565000;0;24-09-2008;
2788;Alm. Salg;1825000;12852;28-01-2014;
2789;Alm. Salg;867000;8938;27-04-2004;
2790;Alm. Salg;1250000;9765;16-02-2003;
2791;Alm. Salg;5300000;27604;17-03-2011;
2792;Alm. Salg;546000;0;15-05-1998;
2793;Alm. Salg;725000;3222;10-12-2002;
2794;Alm. Salg;1295000;8633;06-06-2001;
2795;Alm. Salg;1975000;18287;16-01-2008;
2796;Alm. Salg;1000000;12658;18-12-2006;
2797;Alm. Salg;1065000;16136;25-04-2008;
2798;Alm. Salg;1031000;4840;23-03-1997;
2799;Alm. Salg;540000;0;29-11-2002;
2800;Alm. Salg;1040278;6192;01-07-1999;
2801;Alm. Salg;550000;0;19-09-2010;
2802;Alm. Salg;2695000;12419;25-08-2008;
2803;Alm. Salg;1338838;8367;28-09-1998;
2804;Alm. Salg;1008848;7881;03-12-2013;
2805;Alm. Salg;385000;4812;11-06-2002;
2806;Alm. Salg;1325000;17434;01-03-2006;
2807;Alm. Salg;1065000;6493;18-03-2002;
2808;Alm. Salg;1700000;10059;13-12-2013;
2809;Alm. Salg;882500;0;27-06-2001;
2810;Alm. Salg;1150000;0;23-10-2003;
2811;Fam. Salg;630000;5080;12-09-1996;
2812;Alm. Salg;1055000;15514;16-04-2014;
2813;Alm. Salg;640000;12549;05-06-2013;
2814;Alm. Salg;2300000;16546;28-04-2014;
2815;Alm. Salg;1244225;6762;04-02-1999;
2816;Alm. Salg;875000;9615;21-04-2015;
2817;Alm. Salg;671993;6165;30-11-1998;
2818;Alm. Salg;770000;5032;06-12-2004;
2819;Alm. Salg;2145000;10214;24-09-2010;
2820;Alm. Salg;370000;6166;10-02-1998;
2821;Alm. Salg;880825;5719;11-02-1996;
2822;Alm. Salg;90000;1551;31-03-2000;
2823;Alm. Salg;595000;14875;02-08-2006;
2824;Alm. Salg;825000;9705;06-08-2002;
2825;Alm. Salg;777300;0;23-11-1998;
2826;Alm. Salg;356000;4139;27-01-1997;
2827;Alm. Salg;325000;3915;23-10-1994;
2828;Fam. Salg;200000;1652;01-09-1997;
2829;Fam. Salg;500000;6250;26-06-2012;
2830;Alm. Salg;825000;15566;04-09-2013;
2831;Fam. Salg;410000;4315;23-05-2005;
2832;Alm. Salg;465000;8611;03-12-1996;
2833;Alm. Salg;1100000;12643;13-10-2005;
2834;Alm. Salg;440000;3520;01-05-2003;
2835;Alm. Salg;210000;3500;29-03-2005;
2836;Alm. Salg;1100000;9243;29-11-2012;
2837;Alm. Salg;994059;6627;23-03-1998;
2838;Alm. Salg;455000;6594;23-03-1998;
2839;Alm. Salg;1895000;16196;31-05-2010;
2840;Alm. Salg;875000;19021;01-10-2014;
2841;Alm. Salg;750000;13888;23-06-2009;
2842;Alm. Salg;875000;17156;06-07-2006;
2843;Alm. Salg;1370000;10000;20-04-2004;
2844;Alm. Salg;1600000;19753;29-09-2014;
2845;Alm. Salg;396000;6387;15-06-2010;
2846;Alm. Salg;870000;11447;29-10-2009;
2847;Alm. Salg;690000;4726;08-08-1993;
2848;Fam. Salg;1375000;16975;14-01-2015;
2849;Alm. Salg;227000;3289;05-10-1993;
2850;Alm. Salg;2750000;16666;15-03-2002;
2851;Alm. Salg;412372;7234;01-08-1996;
2852;Alm. Salg;1150000;6318;04-04-2000;
2853;Alm. Salg;1350000;7377;08-08-2006;
2854;Alm. Salg;995000;0;12-07-2002;
2855;Alm. Salg;979000;5933;19-02-1998;
2856;Alm. Salg;1250000;6613;03-12-2001;
2857;Alm. Salg;1270000;10583;14-09-2011;
2858;Alm. Salg;475000;5654;02-02-1996;
2859;Alm. Salg;1350000;4703;13-07-2009;
2860;Alm. Salg;950000;7661;06-04-1999;
2861;Alm. Salg;3000000;16666;27-03-2007;
2862;Alm. Salg;1145000;5558;09-02-2003;
2863;Alm. Salg;1970000;14071;22-09-2013;
2864;Alm. Salg;1306500;11665;17-06-2005;
2865;Alm. Salg;1550000;10616;11-08-2010;
2866;Alm. Salg;1177390;0;15-01-1998;
2867;Alm. Salg;905000;10773;19-05-2005;
2868;Alm. Salg;3950000;21823;02-06-2015;
2869;Alm. Salg;230000;0;26-08-1997;
2870;Alm. Salg;1170000;17205;19-06-2014;
2871;Fam. Salg;53189;454;04-08-1998;
2872;Alm. Salg;580000;6590;02-01-2008;
2873;Alm. Salg;462200;3668;30-05-1995;
2874;Alm. Salg;1015000;17500;15-01-2014;
2875;Alm. Salg;840000;6461;18-06-2003;
2876;Fam. Salg;1020000;12750;24-02-2013;
2877;Alm. Salg;1700000;13821;08-05-2008;
2878;Alm. Salg;650000;4924;04-11-2007;
2879;Alm. Salg;1095000;12303;10-10-2013;
2880;Alm. Salg;1350000;17763;09-03-2007;
2881;Alm. Salg;1195000;9795;07-04-2001;
2882;Alm. Salg;332500;2557;09-08-2001;
2883;Alm. Salg;1250000;10775;05-05-2015;
2884;Alm. Salg;922000;6402;30-10-1995;
2885;Alm. Salg;213900;1495;15-09-1997;
2886;Alm. Salg;1598000;12015;29-04-2010;
2887;Alm. Salg;885000;10411;03-02-2011;
2888;Alm. Salg;1445000;6450;16-07-2013;
2889;;506000;3465;10-10-1997;
2890;Alm. Salg;710000;6826;21-12-2007;
2891;Alm. Salg;611000;5267;07-02-1996;
2892;Alm. Salg;1025000;12058;18-03-2014;
2893;Alm. Salg;850000;5743;16-04-2015;
2894;Alm. Salg;1269000;10575;15-06-2012;
2895;Alm. Salg;1250000;8445;09-05-2001;
2896;Alm. Salg;2035000;12113;21-10-2008;
2897;Alm. Salg;1160000;7837;09-03-2015;
2898;Alm. Salg;910000;12816;20-05-2009;
2899;Alm. Salg;325000;5508;14-06-2014;
2900;Alm. Salg;625000;8012;28-09-2001;
2901;Alm. Salg;1610000;11500;09-04-2008;
2902;Alm. Salg;4200000;17004;25-11-2010;
2903;Alm. Salg;1495000;9966;05-02-2015;
2904;Alm. Salg;500000;0;22-07-2011;
2905;Alm. Salg;1500000;10791;28-03-2008;
2906;Alm. Salg;555000;5186;15-09-2000;
2907;Alm. Salg;2950000;22180;21-04-2013;
2908;Alm. Salg;1670000;10915;01-05-2007;
2909;Alm. Salg;2250000;11479;23-05-2009;
2910;Alm. Salg;316000;2289;16-06-1998;
2911;Alm. Salg;411211;4672;01-07-2007;
2912;Alm. Salg;1050000;9292;26-10-2011;
2913;Alm. Salg;400000;11111;06-07-2015;
2914;Alm. Salg;775000;6739;21-04-2003;
2915;Alm. Salg;2435000;17517;29-07-2013;
2916;Alm. Salg;1495000;9228;01-11-2006;
2917;Alm. Salg;875000;0;07-07-1999;
2918;Alm. Salg;360000;0;27-10-2003;
2919;Fam. Salg;1100000;6395;11-09-2013;
2920;;552000;2555;18-09-2012;
2921;Fam. Salg;630000;10327;28-02-2013;
2922;Alm. Salg;520000;8387;17-07-2005;
2923;Alm. Salg;1400000;9859;16-07-2003;
2924;Alm. Salg;1825000;12852;27-08-2010;
2925;;152500;1361;22-04-2014;
2926;Alm. Salg;1358500;14300;31-10-2008;
2927;Alm. Salg;940690;5533;18-11-1994;
2928;Alm. Salg;1995000;14888;24-04-2014;
2929;Alm. Salg;2300000;13450;15-12-2008;
2930;Alm. Salg;649537;6495;12-06-1998;
2931;Alm. Salg;1425000;14843;08-05-2014;
2932;Alm. Salg;2285000;16925;07-10-2007;
2933;Alm. Salg;1310000;9290;31-07-2003;
2934;Alm. Salg;340000;1666;01-08-1996;
2935;Alm. Salg;1250000;15243;10-04-2013;
2936;Alm. Salg;625000;5681;30-06-2003;
2937;Alm. Salg;1060000;6127;27-11-1996;
2938;Alm. Salg;780000;4333;21-10-1994;
2939;Alm. Salg;535000;4652;27-11-1995;
2940;Alm. Salg;760000;12459;02-07-2012;
2941;Alm. Salg;1850000;14566;30-05-2008;
2942;Alm. Salg;1750000;11666;06-05-2015;
2943;Alm. Salg;2000000;17241;04-09-2014;
2944;Alm. Salg;850000;4775;02-07-2014;
2945;Alm. Salg;4550000;25852;13-04-2011;
2946;Alm. Salg;1150000;10952;11-09-2008;
2947;Alm. Salg;375000;4807;01-04-1996;
2948;Alm. Salg;500000;0;23-06-1999;
2949;Fam. Salg;213037;4631;05-07-2015;
2950;Alm. Salg;1125510;17315;01-07-2002;
2951;Alm. Salg;1275000;9107;18-03-2004;
2952;Alm. Salg;810000;7232;28-01-2003;
2953;Alm. Salg;3100000;20129;20-12-2013;
2954;Alm. Salg;786000;5574;07-07-2000;
2955;Fam. Salg;2000000;8333;11-06-2013;
2956;Alm. Salg;845000;15648;14-04-2007;
2957;Alm. Salg;520000;6046;20-01-2011;
2958;Alm. Salg;1150000;13529;04-06-2015;
2959;Alm. Salg;3800000;23750;23-07-2012;
2960;Alm. Salg;400000;6060;12-02-2013;
2961;Alm. Salg;350000;2822;06-04-2001;
2962;;391293;3432;10-04-2006;
2963;Alm. Salg;1060000;7571;14-10-2003;
2964;Alm. Salg;2418000;0;15-01-2003;
2965;Fam. Salg;230000;2300;14-04-2006;
2966;Alm. Salg;950000;8407;25-06-2004;
2967;Alm. Salg;1800000;10404;18-12-2009;
2968;Alm. Salg;458925;4210;09-06-2005;
2969;Alm. Salg;1185000;8977;04-08-2010;
2970;Alm. Salg;18152419;36160;25-11-2010;
2971;Alm. Salg;1578000;0;23-11-2004;
2972;Alm. Salg;1495000;12563;28-10-2007;
2973;Fam. Salg;515000;0;24-04-1992;
2974;Alm. Salg;790000;5231;12-06-1997;
2975;Alm. Salg;830545;6292;18-09-1997;
2976;Alm. Salg;1995000;7762;16-10-2008;
2977;Alm. Salg;1584000;18635;24-06-2015;
2978;Alm. Salg;7300000;31601;17-10-2008;
2979;Alm. Salg;995000;11705;18-12-2013;
2980;Alm. Salg;950000;11176;08-05-2013;
2981;Alm. Salg;900000;10465;17-09-2012;
2982;Alm. Salg;990000;6187;10-12-2004;
2983;Alm. Salg;1325000;16987;27-07-2009;
2984;Alm. Salg;360000;2278;18-09-2000;
2985;Alm. Salg;630000;4285;22-01-1992;
2986;Alm. Salg;685440;6346;21-06-1995;
2987;Alm. Salg;1100000;8208;19-04-2004;
2988;Alm. Salg;892000;6656;28-11-1996;
2989;Alm. Salg;835000;14396;08-03-2010;
2990;Alm. Salg;1350000;15882;04-08-2015;
2991;Alm. Salg;3775000;23447;11-05-2006;
2992;Alm. Salg;1219828;6776;28-02-2000;
2993;Alm. Salg;975137;7501;02-09-1999;
2994;Alm. Salg;1370000;9133;17-04-2013;
2995;Alm. Salg;2000000;13333;15-11-2011;
2996;Alm. Salg;510000;11086;10-09-2015;
2997;Alm. Salg;900000;7500;03-02-2008;
2998;Alm. Salg;1319999;8684;05-04-2002;
2999;Alm. Salg;5350000;23777;15-04-2012;
3000;Alm. Salg;700000;0;25-02-1994;
3001;Alm. Salg;666000;11684;16-04-2003;
3002;Alm. Salg;1700000;10000;22-06-2012;
3003;Alm. Salg;673000;5801;24-01-1996;
3004;Alm. Salg;569201;6254;11-09-1998;
3005;Alm. Salg;910000;16250;27-08-2015;
3006;Alm. Salg;470500;2251;04-06-1996;
3007;Alm. Salg;2025000;14160;04-04-2012;
3008;Alm. Salg;1270000;10672;11-02-2013;
3009;Alm. Salg;870000;0;21-10-2011;
3010;Alm. Salg;100000;2857;18-01-1999;
3011;Alm. Salg;850000;10493;04-09-2003;
3012;Alm. Salg;400000;4000;12-09-2002;
3013;Alm. Salg;745575;3241;08-06-1992;
3014;Alm. Salg;2250000;16917;16-03-2015;
3015;Alm. Salg;500000;2475;22-11-1994;
3016;Alm. Salg;950000;8715;13-03-2014;
3017;Alm. Salg;1455000;16724;19-05-2010;
3018;Alm. Salg;925000;7007;01-08-1997;
3019;;755309;4291;14-02-2008;
3020;Alm. Salg;1450000;8787;05-02-2013;
3021;Alm. Salg;475000;4318;08-03-1995;
3022;Alm. Salg;845000;5787;08-09-2013;
3023;Alm. Salg;2235000;12486;11-10-2010;
3024;Alm. Salg;725000;2911;17-09-1992;
3025;Alm. Salg;220000;3793;27-05-1997;
3026;Alm. Salg;289843;4674;24-06-2013;
3027;Fam. Salg;676970;4905;08-09-2014;
3028;Alm. Salg;920000;7731;28-10-1997;
3029;Alm. Salg;640000;4604;17-08-1994;
3030;Alm. Salg;623300;5880;02-02-1997;
3031;Alm. Salg;970000;9700;22-05-2009;
3032;Alm. Salg;3150000;23863;20-07-2011;
3033;Alm. Salg;365252;0;03-05-1999;
3034;Alm. Salg;485000;5639;16-12-1999;
3035;Fam. Salg;1147500;7650;20-03-2006;
3036;Alm. Salg;627215;6892;02-05-2000;
3037;Alm. Salg;1010000;9017;06-07-2012;
3038;Alm. Salg;61236;1020;30-09-2015;
3039;Alm. Salg;1150000;8455;26-06-1996;
3040;Alm. Salg;560000;3835;26-08-1992;
3041;Alm. Salg;995000;6815;24-11-2005;
3042;Alm. Salg;620000;4558;16-11-1994;
3043;Alm. Salg;950000;0;09-01-2008;
3044;Alm. Salg;410000;5694;22-11-2007;
3045;;436387;5074;21-04-2005;
3046;Alm. Salg;1395000;8353;25-03-2001;
3047;Alm. Salg;675000;12735;04-08-2010;
3048;Alm. Salg;1945000;18349;12-11-2009;
3049;Alm. Salg;667000;4117;24-07-1993;
3050;Alm. Salg;1975000;14107;19-12-2005;
3051;Alm. Salg;2100000;8936;16-10-2004;
3052;Alm. Salg;400000;7692;22-06-2011;
3053;Alm. Salg;1875000;14312;21-06-2011;
3054;Alm. Salg;500000;5813;21-12-2010;
3055;Alm. Salg;1050000;12209;29-03-2012;
3056;Fam. Salg;605000;0;30-04-1996;
3057;Alm. Salg;1025000;14041;29-08-2011;
3058;Alm. Salg;775000;3621;04-02-1998;
3059;Alm. Salg;895000;10529;15-04-2013;
3060;Alm. Salg;1595000;15792;23-04-2008;
3061;Alm. Salg;663000;4169;22-06-1993;
3062;Alm. Salg;128000;2245;11-05-1999;
3063;Alm. Salg;1345000;8790;15-03-2004;
3064;Alm. Salg;1650000;17187;15-01-2013;
3065;Alm. Salg;1000000;8064;09-05-2006;
3066;Alm. Salg;780000;6290;27-11-1995;
3067;Alm. Salg;820000;9534;25-03-2002;
3068;Alm. Salg;1175000;20982;09-08-2015;
3069;Alm. Salg;1275000;8225;09-02-2010;
3070;Alm. Salg;413992;1934;05-12-2014;
3071;Alm. Salg;1840000;17692;01-02-2007;
3072;Alm. Salg;500000;5154;13-04-2004;
3073;Alm. Salg;136000;2193;24-03-1993;
3074;Alm. Salg;605000;10614;16-09-2001;
3075;Fam. Salg;450500;1838;05-03-1998;
3076;Fam. Salg;280500;3506;02-02-1995;
3077;Alm. Salg;175000;7000;10-10-2013;
3078;Alm. Salg;888250;13458;31-10-2008;
3079;Alm. Salg;1400000;9929;13-01-2014;
3080;Alm. Salg;535000;4246;14-09-1992;
3081;Alm. Salg;275000;2433;05-09-2005;
3082;Alm. Salg;650000;12500;31-10-2011;
3083;Alm. Salg;2394418;13156;28-01-2014;
3084;Alm. Salg;2100000;15000;27-08-2015;
3085;Alm. Salg;2050000;11714;26-02-2012;
3086;Alm. Salg;4700000;23500;19-04-2011;
3087;Alm. Salg;537000;9944;13-02-2002;
3088;Alm. Salg;404000;3423;17-10-2007;
3089;Alm. Salg;1150000;8646;06-05-2011;
3090;Alm. Salg;700000;8750;23-12-2014;
3091;Alm. Salg;1600000;10958;14-09-2011;
3092;Alm. Salg;1495000;6229;29-01-2006;
3093;Alm. Salg;949575;7596;17-11-1998;
3094;Alm. Salg;1150000;13690;26-03-2014;
3095;Alm. Salg;899761;0;14-07-1997;
3096;Alm. Salg;2775000;15767;11-02-2015;
3097;Alm. Salg;530000;4045;15-02-2002;
3098;Alm. Salg;1675000;17091;23-04-2015;
3099;Alm. Salg;580000;5178;28-04-1994;
3100;Alm. Salg;850000;10365;23-03-2010;
3101;Alm. Salg;820000;13666;12-06-2009;
3102;Alm. Salg;2930000;13502;22-05-2006;
3103;Alm. Salg;375340;5072;30-07-1998;
3104;Alm. Salg;508304;4887;05-07-1995;
3105;Alm. Salg;1495501;11775;11-06-2006;
3106;Alm. Salg;350000;2592;13-03-2002;
3107;Alm. Salg;2975000;16807;31-03-2015;
3108;Alm. Salg;776244;7254;13-11-1995;
3109;Alm. Salg;1167193;0;04-09-1995;
3110;Alm. Salg;848000;10600;28-11-2004;
3111;Alm. Salg;2125000;14554;26-03-2010;
3112;Alm. Salg;820000;8913;10-02-2005;
3113;Alm. Salg;2250000;17175;01-02-2008;
3114;Alm. Salg;1050000;11797;22-04-2015;
3115;Alm. Salg;1851000;15820;30-03-1999;
3116;Fam. Salg;1250000;6944;22-04-2009;
3117;Alm. Salg;1950000;22674;21-07-2006;
3118;Alm. Salg;1008000;7466;21-03-1995;
3119;Alm. Salg;1695000;17295;07-02-2011;
3120;Alm. Salg;1400000;9090;30-06-2010;
