,508,boligsiden ny,boligsiden ny,508,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Rødgranvej 5,9370,Hals,765.000,8.138,Fritidsbolig,64,4,91,94,4,http://www.boligsiden.dk/salg/661455764,/salg/661455764,,Rødgranvej 5
,509,boligsiden ny,boligsiden ny,509,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Vestvej 43,9370,Hals,195.000,148,Fritidsgrund,64,4,-,Grund 1.319,0,http://www.boligsiden.dk/salg/274645471,/salg/274645471,,Vestvej 43
,510,boligsiden ny,boligsiden ny,510,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Musvågevej 23,9230,Svenstrup J,2.475.000,14.474,Villa,65,5,168,171,5,http://www.boligsiden.dk/salg/554880128,/salg/554880128,,Musvågevej 23
,511,boligsiden ny,boligsiden ny,511,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,K.E. Færgemanns Vej 17,9000,Aalborg,4.465.000,26.111,Villa,65,5,165,171,5,http://www.boligsiden.dk/salg/175235785,/salg/175235785,,K.E. Færgemanns Vej 17
,512,boligsiden ny,boligsiden ny,512,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Lollandsgade 4 st. tv,9000,Aalborg,1.150.000,17.969,Ejerlejlighed,67,7,64,64,2,http://www.boligsiden.dk/salg/694888264,/salg/694888264,,Lollandsgade 4 st. tv
,513,boligsiden ny,boligsiden ny,513,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Ringdrosselvej 3,9310,Vodskov,1.495.000,6.362,Villa,67,7,210,235,4,http://www.boligsiden.dk/salg/349764181,/salg/349764181,,Ringdrosselvej 3
,514,boligsiden ny,boligsiden ny,514,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Julius Posselts Vej 6 1. th,9400,Nørresundby,599.000,-,Andelsbolig,67,7,-,103,3,http://www.boligsiden.dk/salg/957452883,/salg/957452883,,Julius Posselts Vej 6 1. th
,515,boligsiden ny,boligsiden ny,515,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Hobrovej 81,9240,Nibe,645.000,4.674,Villa,67,7,100,138,4,http://www.boligsiden.dk/salg/766106158,/salg/766106158,,Hobrovej 81
,516,boligsiden ny,boligsiden ny,516,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,St Tranegade 16,9240,Nibe,1.795.000,10.945,Villa,67,6,167,164,4,http://www.boligsiden.dk/salg/509372725,/salg/509372725,,St Tranegade 16
,517,boligsiden ny,boligsiden ny,517,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Hasserisvej 124D 1. th,9000,Aalborg,4.195.000,34.385,Ejerlejlighed,67,7,122,-,3,http://www.boligsiden.dk/salg/763215151,/salg/763215151,,Hasserisvej 124D 1. th
,518,boligsiden ny,boligsiden ny,518,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Hjerlvej 9,9220,Aalborg Øst,2.598.000,14.197,Villa,67,7,190,183,5,http://www.boligsiden.dk/salg/368544826,/salg/368544826,,Hjerlvej 9
,519,boligsiden ny,boligsiden ny,519,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Tyrensvej 103,9370,Hals,995.000,12.595,Fritidsbolig,68,8,75,79,2,http://www.boligsiden.dk/salg/570070217,/salg/570070217,,Tyrensvej 103
,520,boligsiden ny,boligsiden ny,520,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Strubjerg 133 st.,9400,Nørresundby,845.000,12.803,Ejerlejlighed,68,8,66,66,2,http://www.boligsiden.dk/salg/136237843,/salg/136237843,,Strubjerg 133 st.
,521,boligsiden ny,boligsiden ny,521,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Carsten Hauchs Vej 10,9000,Aalborg,3.799.000,21.463,Villa,68,8,173,177,5,http://www.boligsiden.dk/salg/331474026,/salg/331474026,,Carsten Hauchs Vej 10
,522,boligsiden ny,boligsiden ny,522,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Holbergsgade 24 2. th,9000,Aalborg,1.898.000,18.980,Ejerlejlighed,68,8,100,100,3,http://www.boligsiden.dk/salg/111800051,/salg/111800051,,Holbergsgade 24 2. th
,523,boligsiden ny,boligsiden ny,523,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Nestorvej 12,9370,Hals,895.000,11.188,Fritidsbolig,68,8,80,80,3,http://www.boligsiden.dk/salg/967476261,/salg/967476261,,Nestorvej 12
,524,boligsiden ny,boligsiden ny,524,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Hybenvej 22,9230,Svenstrup J,2.295.000,11.034,Villa,68,4,201,208,7,http://www.boligsiden.dk/salg/353923788,/salg/353923788,,Hybenvej 22
,525,boligsiden ny,boligsiden ny,525,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Lillisvej 16,9000,Aalborg,2.850.000,21.429,Villa,68,8,92,133,4,http://www.boligsiden.dk/salg/831086246,/salg/831086246,,Lillisvej 16
,526,boligsiden ny,boligsiden ny,526,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Råkildevej 40,9530,Støvring,4.995.000,14.691,Landejendom,69,9,295,340,6,http://www.boligsiden.dk/salg/662334627,/salg/662334627,,Råkildevej 40
,527,boligsiden ny,boligsiden ny,527,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Strandvejen 3 7.,9000,Aalborg,4.195.000,30.180,Ejerlejlighed,69,9,139,-,3,http://www.boligsiden.dk/salg/248412481,/salg/248412481,,Strandvejen 3 7.
,528,boligsiden ny,boligsiden ny,528,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Ane Dams Gade 25,9400,Nørresundby,3.298.000,12.734,Villa,69,9,215,259,10,http://www.boligsiden.dk/salg/530577528,/salg/530577528,,Ane Dams Gade 25
,529,boligsiden ny,boligsiden ny,529,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Kærhavegårdvej 22,9270,Klarup,3.485.000,15.986,Villa,69,9,209,218,8,http://www.boligsiden.dk/salg/767145458,/salg/767145458,,Kærhavegårdvej 22
,530,boligsiden ny,boligsiden ny,530,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Strandvejen 3 8.,9000,Aalborg,3.595.000,27.443,Ejerlejlighed,69,9,131,-,2,http://www.boligsiden.dk/salg/211766238,/salg/211766238,,Strandvejen 3 8.
,531,boligsiden ny,boligsiden ny,531,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Strandvejen 3 4.,9000,Aalborg,3.495.000,25.144,Ejerlejlighed,69,9,139,-,3,http://www.boligsiden.dk/salg/387374648,/salg/387374648,,Strandvejen 3 4.
,532,boligsiden ny,boligsiden ny,532,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Strandvejen 3 10.,9000,Aalborg,4.995.000,38.130,Ejerlejlighed,69,9,131,-,2,http://www.boligsiden.dk/salg/107906650,/salg/107906650,,Strandvejen 3 10.
,533,boligsiden ny,boligsiden ny,533,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Strandvejen 3 7.,9000,Aalborg,3.495.000,26.679,Ejerlejlighed,69,9,131,-,2,http://www.boligsiden.dk/salg/809408585,/salg/809408585,,Strandvejen 3 7.
,534,boligsiden ny,boligsiden ny,534,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Mågevej 24,9280,Storvorde,745.000,11.288,Fritidsbolig,69,9,59,66,3,http://www.boligsiden.dk/salg/489638705,/salg/489638705,,Mågevej 24
,535,boligsiden ny,boligsiden ny,535,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Tjørnevej 14,9000,Aalborg,6.795.000,27.622,Villa,69,9,197,246,6,http://www.boligsiden.dk/salg/732980913,/salg/732980913,,Tjørnevej 14
,536,boligsiden ny,boligsiden ny,536,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Nordvestvej 21,9370,Hals,499.000,6.316,Fritidsbolig,69,9,76,79,3,http://www.boligsiden.dk/salg/872189008,/salg/872189008,,Nordvestvej 21
,537,boligsiden ny,boligsiden ny,537,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Strandvejen 3 6.,9000,Aalborg,3.795.000,27.302,Ejerlejlighed,69,9,139,-,3,http://www.boligsiden.dk/salg/363102083,/salg/363102083,,Strandvejen 3 6.
,538,boligsiden ny,boligsiden ny,538,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Lindholmsvej 29,9400,Nørresundby,1.995.000,13.300,Villa,69,9,137,150,5,http://www.boligsiden.dk/salg/886118508,/salg/886118508,,Lindholmsvej 29
,539,boligsiden ny,boligsiden ny,539,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Strandvejen 3 5.,9000,Aalborg,2.895.000,22.795,Ejerlejlighed,69,9,127,-,2,http://www.boligsiden.dk/salg/492481799,/salg/492481799,,Strandvejen 3 5.
,540,boligsiden ny,boligsiden ny,540,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Strandvejen 3 5.,9000,Aalborg,3.725.000,26.799,Ejerlejlighed,69,9,139,-,3,http://www.boligsiden.dk/salg/174075556,/salg/174075556,,Strandvejen 3 5.
,541,boligsiden ny,boligsiden ny,541,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Provstejorden 24 st. tv,9000,Aalborg,1.495.000,13.114,Ejerlejlighed,69,9,114,114,6,http://www.boligsiden.dk/salg/567363549,/salg/567363549,,Provstejorden 24 st. tv
,542,boligsiden ny,boligsiden ny,542,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Strandvejen 3 10.,9000,Aalborg,4.195.000,41.535,Ejerlejlighed,69,9,101,-,3,http://www.boligsiden.dk/salg/586723303,/salg/586723303,,Strandvejen 3 10.
,543,boligsiden ny,boligsiden ny,543,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Strandvejen 3 9.,9000,Aalborg,3.795.000,28.969,Ejerlejlighed,69,9,131,-,2,http://www.boligsiden.dk/salg/866905651,/salg/866905651,,Strandvejen 3 9.
,544,boligsiden ny,boligsiden ny,544,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Vestergade 85,9400,Nørresundby,725.000,5.992,Villa,69,9,107,121,5,http://www.boligsiden.dk/salg/743734924,/salg/743734924,,Vestergade 85
,545,boligsiden ny,boligsiden ny,545,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Strandvejen 3 4.,9000,Aalborg,2.795.000,22.008,Ejerlejlighed,69,9,127,-,2,http://www.boligsiden.dk/salg/416642979,/salg/416642979,,Strandvejen 3 4.
,546,boligsiden ny,boligsiden ny,546,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Lerumbakken 16,9400,Nørresundby,2.998.000,10.746,Villa,69,8,236,279,7,http://www.boligsiden.dk/salg/358466166,/salg/358466166,,Lerumbakken 16
,547,boligsiden ny,boligsiden ny,547,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Nørrestrand 64,9370,Hals,1.345.000,17.025,Fritidsbolig,70,0,77,79,4,http://www.boligsiden.dk/salg/235065440,/salg/235065440,,Nørrestrand 64
,548,boligsiden ny,boligsiden ny,548,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Vandet Vest 12,9370,Hals,1.495.000,14.104,Fritidsbolig,70,4,100,106,5,http://www.boligsiden.dk/salg/205319107,/salg/205319107,,Vandet Vest 12
,549,boligsiden ny,boligsiden ny,549,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Morgenfruevej 3,9400,Nørresundby,3.375.000,14.610,Villa,70,0,174,231,6,http://www.boligsiden.dk/salg/196550695,/salg/196550695,,Morgenfruevej 3
,550,boligsiden ny,boligsiden ny,550,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Holbergsgade 2 st. tv.,9000,Aalborg,1.175.000,21.759,Ejerlejlighed,70,0,54,54,2,http://www.boligsiden.dk/salg/876483770,/salg/876483770,,Holbergsgade 2 st. tv.
,551,boligsiden ny,boligsiden ny,551,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Lappedykkervej 2,9280,Storvorde,1.195.000,10.302,Fritidsbolig,70,0,93,116,5,http://www.boligsiden.dk/salg/237138712,/salg/237138712,,Lappedykkervej 2
,552,boligsiden ny,boligsiden ny,552,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Stenbjergvej 63,9220,Aalborg Øst,1.498.000,17.419,Villa,70,0,86,-,3,http://www.boligsiden.dk/salg/818907940,/salg/818907940,,Stenbjergvej 63
,553,boligsiden ny,boligsiden ny,553,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Vodskov Byvej 26,9310,Vodskov,2.495.000,9.523,Villa,70,0,250,262,7,http://www.boligsiden.dk/salg/116471301,/salg/116471301,,Vodskov Byvej 26
,554,boligsiden ny,boligsiden ny,554,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Midtergade 3,9370,Hals,2.095.000,10.855,Villa,70,0,199,193,7,http://www.boligsiden.dk/salg/518071219,/salg/518071219,,Midtergade 3
,555,boligsiden ny,boligsiden ny,555,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Tøtmosen 76,9280,Storvorde,548.000,4.724,Fritidsbolig,70,9,100,116,5,http://www.boligsiden.dk/salg/986778541,/salg/986778541,,Tøtmosen 76
,556,boligsiden ny,boligsiden ny,556,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Øster Sundby Vej 33,9000,Aalborg,3.995.000,19.975,Villa,70,0,200,200,6,http://www.boligsiden.dk/salg/191949848,/salg/191949848,,Øster Sundby Vej 33
,557,boligsiden ny,boligsiden ny,557,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Vestvej 79,9370,Hals,750.000,9.615,Fritidsbolig,70,0,73,78,4,http://www.boligsiden.dk/salg/666896231,/salg/666896231,,Vestvej 79
,558,boligsiden ny,boligsiden ny,558,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Skodsborgvej 61D,9270,Klarup,1.195.000,14.059,Rækkehus,70,0,85,85,4,http://www.boligsiden.dk/salg/659784532,/salg/659784532,,Skodsborgvej 61D
,559,boligsiden ny,boligsiden ny,559,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Enghavevej 52,9000,Aalborg,2.798.000,17.709,Villa,71,1,121,158,5,http://www.boligsiden.dk/salg/844365042,/salg/844365042,,Enghavevej 52
,560,boligsiden ny,boligsiden ny,560,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Magnoliavej 18,9000,Aalborg,4.195.000,18.562,Villa,71,1,217,226,6,http://www.boligsiden.dk/salg/191066574,/salg/191066574,,Magnoliavej 18
,561,boligsiden ny,boligsiden ny,561,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Dalgasgade 5 2.,9000,Aalborg,1.250.000,21.930,Ejerlejlighed,71,1,57,57,2,http://www.boligsiden.dk/salg/834551334,/salg/834551334,,Dalgasgade 5 2.
,562,boligsiden ny,boligsiden ny,562,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Konvalvej 8,9280,Storvorde,995.000,9.851,Fritidsbolig,71,1,92,101,4,http://www.boligsiden.dk/salg/760410930,/salg/760410930,,Konvalvej 8
,563,boligsiden ny,boligsiden ny,563,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Pilekrogen 18,9280,Storvorde,575.000,7.372,Fritidsbolig,71,1,75,78,3,http://www.boligsiden.dk/salg/754860808,/salg/754860808,,Pilekrogen 18
,564,boligsiden ny,boligsiden ny,564,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Lundevej 60,9240,Nibe,2.675.000,12.215,Villa,71,7,190,219,6,http://www.boligsiden.dk/salg/145760100,/salg/145760100,,Lundevej 60
,565,boligsiden ny,boligsiden ny,565,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Larsen Stevns Vej 8,9310,Vodskov,3.195.000,15.071,Villa,71,1,188,212,8,http://www.boligsiden.dk/salg/391322792,/salg/391322792,,Larsen Stevns Vej 8
,566,boligsiden ny,boligsiden ny,566,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Sønderbro 37 3. tv,9000,Aalborg,1.395.000,18.355,Ejerlejlighed,71,1,76,76,3,http://www.boligsiden.dk/salg/864933846,/salg/864933846,,Sønderbro 37 3. tv
,567,boligsiden ny,boligsiden ny,567,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Stendyssen 112,9230,Svenstrup J,1.875.000,15.000,Villa,71,1,121,125,5,http://www.boligsiden.dk/salg/891480482,/salg/891480482,,Stendyssen 112
,568,boligsiden ny,boligsiden ny,568,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Dankærvej 3,9370,Hals,695.000,6.557,Landejendom,71,3,106,106,2,http://www.boligsiden.dk/salg/336471693,/salg/336471693,,Dankærvej 3
,569,boligsiden ny,boligsiden ny,569,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Lykkevej 4,9293,Kongerslev,795.000,6.115,Villa,71,1,116,130,4,http://www.boligsiden.dk/salg/778268737,/salg/778268737,,Lykkevej 4
,570,boligsiden ny,boligsiden ny,570,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Kongensgade 3,9293,Kongerslev,1.195.000,5.637,Villa,71,1,210,212,6,http://www.boligsiden.dk/salg/348777998,/salg/348777998,,Kongensgade 3
,571,boligsiden ny,boligsiden ny,571,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Mosevejen 8,9280,Storvorde,2.395.000,12.096,Villa,71,1,179,198,7,http://www.boligsiden.dk/salg/730311425,/salg/730311425,,Mosevejen 8
,572,boligsiden ny,boligsiden ny,572,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Øster Strandvej 12,9400,Nørresundby,895.000,7.991,Villa,71,1,96,112,3,http://www.boligsiden.dk/salg/726178080,/salg/726178080,,Øster Strandvej 12
,573,boligsiden ny,boligsiden ny,573,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Vesterbro 35 5. 503,9000,Aalborg,1.398.000,15.533,Ejerlejlighed,71,1,90,90,3,http://www.boligsiden.dk/salg/289621254,/salg/289621254,,Vesterbro 35 5. 503
,574,boligsiden ny,boligsiden ny,574,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Sigsgaardvej 17,9293,Kongerslev,1.045.000,3.899,Villa,72,2,268,268,9,http://www.boligsiden.dk/salg/227273000,/salg/227273000,,Sigsgaardvej 17
,575,boligsiden ny,boligsiden ny,575,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Stuhrs Brygge 17 st. th,9000,Aalborg,2.099.000,18.741,Ejerlejlighed,73,3,112,112,3,http://www.boligsiden.dk/salg/214837896,/salg/214837896,,Stuhrs Brygge 17 st. th
,576,boligsiden ny,boligsiden ny,576,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Danmarksgade 9 1.,9000,Aalborg,1.995.000,15.346,Ejerlejlighed,73,3,130,130,4,http://www.boligsiden.dk/salg/632512238,/salg/632512238,,Danmarksgade 9 1.
,577,boligsiden ny,boligsiden ny,577,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Årestrupsvej 4 st. tv,9000,Aalborg,995.000,12.438,Ejerlejlighed,73,3,80,80,3,http://www.boligsiden.dk/salg/558529503,/salg/558529503,,Årestrupsvej 4 st. tv
,578,boligsiden ny,boligsiden ny,578,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Istedgade 6 2. th,9000,Aalborg,1.039.000,21.646,Ejerlejlighed,73,3,48,48,2,http://www.boligsiden.dk/salg/166946004,/salg/166946004,,Istedgade 6 2. th
,579,boligsiden ny,boligsiden ny,579,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Kastetvej 127 3. tv,9000,Aalborg,1.075.000,18.220,Ejerlejlighed,73,3,59,59,2,http://www.boligsiden.dk/salg/866106809,/salg/866106809,,Kastetvej 127 3. tv
,580,boligsiden ny,boligsiden ny,580,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Sønder Tranders Bygade 19b,9260,Gistrup,1.077.031,-,Andelsbolig,74,4,-,169,5,http://www.boligsiden.dk/salg/235892500,/salg/235892500,,Sønder Tranders Bygade 19b
,581,boligsiden ny,boligsiden ny,581,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Nytorv 3 2. tv,9000,Aalborg,2.995.000,22.863,Ejerlejlighed,74,4,131,131,3,http://www.boligsiden.dk/salg/660708931,/salg/660708931,,Nytorv 3 2. tv
,582,boligsiden ny,boligsiden ny,582,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Mygdalsvej 2,9293,Kongerslev,765.000,7.018,Villa,74,4,114,109,3,http://www.boligsiden.dk/salg/716691469,/salg/716691469,,Mygdalsvej 2
,583,boligsiden ny,boligsiden ny,583,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Over Bækken 1,9370,Hals,795.000,13.250,Fritidsbolig,74,1,59,60,3,http://www.boligsiden.dk/salg/644711951,/salg/644711951,,Over Bækken 1
,584,boligsiden ny,boligsiden ny,584,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Thomas Winthers Vej 27,9370,Hals,1.998.000,22.705,Fritidsbolig,75,5,88,88,4,http://www.boligsiden.dk/salg/994367518,/salg/994367518,,Thomas Winthers Vej 27
,585,boligsiden ny,boligsiden ny,585,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Tøtmosen 60,9280,Storvorde,548.000,6.022,Fritidsbolig,75,5,83,91,3,http://www.boligsiden.dk/salg/106882491,/salg/106882491,,Tøtmosen 60
,586,boligsiden ny,boligsiden ny,586,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Gravsholtvej 80,9310,Vodskov,1.795.000,4.233,Landejendom,75,3,389,424,12,http://www.boligsiden.dk/salg/806649849,/salg/806649849,,Gravsholtvej 80
,587,boligsiden ny,boligsiden ny,587,http://www.boligsiden.dk/salgspris/tilsalg/alle/2?kommune=Aalborg&displaytab=mergedtab&antalperside=400&sort=liggetid,Reberbansgade 2 1. tv,9000,Aalborg,1.898.000,20.630,Ejerlejlighed,75,5,92,92,3,http://www.boligsiden.dk/salg/634133638,/salg/634133638,,Reberbansgade 2 1. tv
